kp,ki,bias,integral_limit,mean_total_reward,worst_max_temperature_C,mean_abs_temp_error_C,mean_rms_temp_error_C,total_time_above_safe_s,mean_total_cooling_effort,mean_action_variation,any_failure
0.12,0.004,0.1,100.0,-275.68193973792285,38.590369685661805,2.8467864312605125,3.758289221065974,0.0,735.0310299504199,1.2035969197750092,False
0.1,0.006,0.25,40.0,-276.2784202548436,38.89696977346056,2.8414124797223046,3.765759260003458,0.0,721.9004433165246,1.0699654817581177,False
0.2,0.006,0.05,40.0,-276.3016323365899,38.37327499604673,2.9260063647808505,3.779954562723777,0.0,708.6287114127772,1.4172814339399338,False
0.1,0.002,0.25,150.0,-276.4025962296019,38.68728693755437,2.832065081929544,3.759946531549669,0.0,742.4826451887639,1.1248397827148438,False
0.16,0.004,0.2,40.0,-276.473762167161,38.57772083911418,2.9059401979229347,3.77908418137227,0.0,709.5138305744986,1.256556674838066,False
0.08,0.004,0.05,150.0,-276.49832029939597,38.592861948856736,2.751897275517224,3.745888127956138,0.0,774.3523255183245,1.2080758959054947,False
0.2,0.001,0.2,75.0,-276.77825893859244,38.41936637176367,2.9315370775097422,3.7865035371112397,0.0,705.4006762163044,1.3361548036336899,False
0.06,0.004,0.1,150.0,-276.78796775619264,38.691176028729686,2.7267506882216517,3.7429982854554287,0.0,780.8637503489153,1.1884080916643143,False
0.06,0.006,0.05,100.0,-277.0315469888226,38.8966824260325,2.746408842434866,3.7483301326940035,0.0,765.5576069711824,1.0944220125675201,False
0.2,0.002,0.1,100.0,-277.06231773554947,38.35093220396288,2.9395185008199025,3.784503351067262,0.0,710.3339239782908,1.3705686032772064,False
0.12,0.002,0.2,150.0,-277.2371495086709,38.60908490039398,2.8756281528641097,3.770979081391981,0.0,732.7204112511827,1.1860222667455673,False
0.2,0.001,0.15,150.0,-277.42670596366526,38.35530366391351,2.94529710214799,3.7879257997879257,0.0,710.0257276485136,1.3643323928117752,False
0.08,0.004,0.25,75.0,-277.5788787951883,38.9879379270158,2.8307007799437702,3.767060029730717,0.0,732.5000847783813,1.0193079710006714,False
0.12,0.006,0.2,40.0,-277.6810240359015,38.81095260034514,2.89353507593545,3.78112826493361,0.0,712.8459110945478,1.1346093267202377,False
0.2,0.0005,0.2,150.0,-277.9427594655426,38.42734197656411,2.9516400178916933,3.795076566059427,0.0,704.1390212693514,1.344941258430481,False
0.16,0.001,0.25,100.0,-278.3371661289608,38.62304692275742,2.93798524727941,3.7947368511307262,0.0,705.4723375801768,1.2074962556362152,False
0.1,0.004,0.2,75.0,-278.47595116322674,38.88457322892496,2.88279668485232,3.7798946321413225,0.0,722.0387020702037,1.0850141644477844,False
0.12,0.002,0.25,100.0,-278.78312243682745,38.78893144076774,2.9155077746364553,3.788897921259317,0.0,714.4948907974613,1.107735887169838,False
0.16,0.002,0.2,75.0,-279.07715245740945,38.626996228207304,2.952130779556147,3.7989957971224473,0.0,703.9174323767511,1.219197690486908,False
0.16,0.002,0.1,150.0,-279.1609125427366,38.47852008716632,2.9456377054962584,3.7927087177624266,0.0,717.7197623284555,1.3065144270658493,False
0.16,0.002,0.25,40.0,-279.268034283536,38.68965353285237,2.948637584165297,3.8034343149418657,0.0,699.702317170806,1.2053049355745316,False
0.2,0.004,0.1,40.0,-279.42451325957387,38.47375382398743,2.977682513125369,3.8058323153926614,0.0,698.5073943159077,1.3873723149299622,False
0.12,0.004,0.15,75.0,-279.5228079021438,38.79399974720768,2.9265065017477854,3.7926567005117127,0.0,713.6021317983686,1.1494780331850052,False
0.2,0.0005,0.2,100.0,-279.7105820106926,38.50498815419941,2.978207586227928,3.8101813148116945,0.0,696.908778881043,1.341493159532547,False
0.06,0.006,0.15,75.0,-279.85619996851494,39.14686072724762,2.818009653423501,3.774488385229367,0.0,741.2250855460443,0.9819139093160629,False
0.08,0.006,0.1,75.0,-280.00055533114767,39.016591304375034,2.8705008496577737,3.7834748422364175,0.0,729.285645085969,1.045802503824234,False
0.2,0.001,0.2,40.0,-280.1559464820464,38.53502801976649,2.9829523514384,3.814319592252326,0.0,694.3611938605118,1.3357126712799072,False
0.16,0.006,0.1,40.0,-280.39522660397586,38.66513999071571,2.973547287349938,3.808588113021778,0.0,699.6245081053785,1.263609528541565,False
0.1,0.006,0.05,75.0,-280.5511213395288,38.905438134624305,2.9154567893714503,3.7938993604150326,0.0,719.6048861518502,1.1127428114414215,False
0.16,0.001,0.25,75.0,-280.7014590006668,38.71492066617353,2.973627858872313,3.8143783283470603,0.0,696.835723282944,1.186022311449051,False
0.2,0.0005,0.2,75.0,-280.7852854192282,38.54536271585537,2.9936306594130104,3.819094540923968,0.0,693.1789256444608,1.3319661766290665,False
0.2,0.001,0.15,100.0,-281.2870569838067,38.51248503659408,3.007313586835395,3.8207134144339125,0.0,694.6302083290066,1.3275077193975449,False
0.16,0.002,0.15,100.0,-281.29619893963667,38.64240331234966,2.9899702633104916,3.814236709639233,0.0,701.3634432327235,1.2285948544740677,False
0.12,0.004,0.25,40.0,-281.3138176367377,38.945673016979335,2.9525968635512756,3.811631306674363,0.0,699.8681912152388,1.0925713628530502,False
0.16,0.001,0.2,150.0,-281.6534225596054,38.6475488339505,2.9946654229836005,3.817853163674218,0.0,701.1033007806254,1.2196611315011978,False
0.16,0.004,0.05,75.0,-281.6949942912637,38.644003650256785,2.9950873906582935,3.816157784535862,0.0,700.9883748777065,1.2757912874221802,False
0.2,0.002,0.1,75.0,-281.7761495329394,38.51412412088609,3.016471541719189,3.8235437901033063,0.0,693.9136381138524,1.352326661348343,False
0.08,0.004,0.15,100.0,-282.0608532857332,39.0415192404055,2.905740783286952,3.7987234926209092,0.0,726.3900702027313,1.0356086045503616,False
0.06,0.004,0.2,100.0,-282.0754424277353,39.17815539885049,2.858333015468129,3.791046348154432,0.0,737.602872915304,0.971275731921196,False
0.16,0.0005,0.25,150.0,-282.12593147355176,38.726364395085014,2.997533849549784,3.824907351526325,0.0,695.1503537801909,1.1858367174863815,False
0.2,0.002,0.15,40.0,-282.42091653904527,38.573641308783955,3.0216667103103965,3.8308344554672322,0.0,689.1442763462255,1.3499345928430557,False
0.1,0.004,0.1,100.0,-282.4562499244215,38.92530623119315,2.946444008861225,3.807863696577411,0.0,717.2806598628522,1.102254033088684,False
0.2,0.0005,0.2,40.0,-282.5518320011954,38.60333660959681,3.01850654999022,3.8334234761942305,0.0,687.7950822550047,1.3298290371894836,False
0.12,0.004,0.05,100.0,-283.07077929145646,38.82567169771416,2.9811018858907365,3.817415629569286,0.0,709.8269604682973,1.1674581170082092,False
0.2,0.002,0.05,100.0,-283.52992488255364,38.52331750604327,3.0439912300523644,3.8354944781975053,0.0,692.2992161507718,1.3497764319181442,False
0.2,0.001,0.15,75.0,-283.6693823943273,38.59404835201326,3.041856554373542,3.8402191188354697,0.0,686.845360178384,1.3149386048316956,False
0.06,0.004,0.05,150.0,-283.7450272288319,38.99648229547047,2.853909383669492,3.7972522674118157,0.0,756.731406585779,1.0779696702957153,False
0.2,0.001,0.1,150.0,-283.9655347924947,38.52744275360515,3.05038292017223,3.839236353620282,0.0,691.9547279175022,1.3512817323207855,False
0.08,0.002,0.25,150.0,-283.990011082385,39.06631306063138,2.9405479419734872,3.814392559335847,0.0,723.180672086477,1.0240601152181625,False
0.16,0.004,0.15,40.0,-284.14572094623185,38.78169017090872,3.031330469215821,3.8390660612552576,0.0,688.0820461891417,1.2337479144334793,False
0.16,0.0005,0.25,100.0,-284.212184175937,38.814606184066825,3.0258399469799,3.8422241362246714,0.0,687.2316972269982,1.1844699531793594,False
0.1,0.002,0.2,150.0,-284.3481887097492,38.946772056133454,2.9781766942303936,3.822840544578195,0.0,714.6502300369357,1.088782548904419,False
0.08,0.006,0.25,40.0,-284.5453870842027,39.29889326053113,2.951607318708653,3.8243477551901393,0.0,701.2802219857294,0.9648250341415405,False
0.12,0.002,0.25,75.0,-284.61305185138093,39.00818787781074,3.0086788341973016,3.836620165837477,0.0,692.9773474146787,1.0612188279628754,False
0.16,0.001,0.25,40.0,-284.6940529773044,38.84802117345507,3.0295598346185866,3.846548787389698,0.0,684.5583238230611,1.1734328269958496,False
0.2,0.0005,0.15,150.0,-284.87060190855374,38.601328476047236,3.060857652390516,3.8488931907668964,0.0,685.7192927057622,1.328378051519394,False
0.12,0.002,0.15,150.0,-284.8973577791721,38.844305530571866,3.010122024212474,3.8315935605817297,0.0,707.6380157191597,1.152490884065628,False
0.16,0.0005,0.25,75.0,-285.4809071538073,38.86075574177921,3.0423554332492166,3.8524780998463664,0.0,683.1321544007515,1.1768483370542526,False
0.1,0.006,0.2,40.0,-285.4938776576986,39.1688982510497,2.9990863942623305,3.8375287677278767,0.0,693.4764851593645,1.0329142361879349,False
0.16,0.002,0.05,150.0,-286.2208938181098,38.67658477961993,3.0610444686674874,3.84836474298269,0.0,696.9091361930405,1.2768683284521103,False
0.16,0.001,0.2,100.0,-286.29564118615383,38.82753393284029,3.0631534681226924,3.8562383036777774,0.0,683.8700487343449,1.1840055286884308,False
0.2,0.004,0.05,40.0,-286.43575126808406,38.64840915605127,3.085417993901696,3.8603971558438452,0.0,680.4937623176374,1.3643814027309418,False
0.12,0.006,0.15,40.0,-286.48740099086524,39.05594327566778,3.0375922318998807,3.8497058965194437,0.0,687.4089248674572,1.1009351164102554,False
0.1,0.002,0.25,100.0,-286.703806579252,39.14601210837323,3.022555322285746,3.846115574518571,0.0,695.1174531385623,1.0147112905979156,False
0.06,0.004,0.25,75.0,-286.93623541324007,39.44928927568945,2.9528094366788213,3.831815596152981,0.0,709.9627602591936,0.9119430631399155,False
0.2,0.0005,0.15,100.0,-287.00801381936674,38.68064868569714,3.089617992256941,3.8664196008870126,0.0,678.4144707598898,1.3177434206008911,False
0.16,0.002,0.15,75.0,-287.03573710351066,38.83104848861356,3.0768547554704937,3.8606363560925145,0.0,682.642383692626,1.2046521455049515,False
0.08,0.004,0.2,75.0,-287.10165583673313,39.28874245071035,2.9981485428308776,3.841068684723966,0.0,701.0634818155959,0.9810332506895065,False
0.16,0.0005,0.25,40.0,-287.56324134935096,38.92747556440006,3.069048499408667,3.868981737675949,0.0,677.2018949503399,1.1687708348035812,False
0.1,0.004,0.15,75.0,-287.57420071353874,39.153035596872535,3.0354020877320593,3.850758997452089,0.0,694.0750952116796,1.0480247735977173,False
0.12,0.002,0.2,100.0,-287.58237301120386,39.03212414467692,3.0579857470015597,3.856965388124663,0.0,689.1025356364644,1.0778085887432098,False
0.16,0.002,0.2,40.0,-287.60660696024513,38.89632384401338,3.0772885991015517,3.8675374212475853,0.0,677.8965561926016,1.1911061853170395,False
0.2,0.001,0.15,40.0,-287.60754790882925,38.71140158571032,3.095869233676105,3.871608494108804,0.0,675.7972616588231,1.3201038390398026,False
0.12,0.001,0.25,150.0,-287.87984767485915,39.03713102172242,3.060802777783966,3.8605686110558795,0.0,689.099699843413,1.0669268518686295,False
0.12,0.004,0.1,75.0,-288.1889609314546,39.03604797299651,3.0663288762125895,3.860154789714355,0.0,688.4947173568216,1.1144694983959198,False
0.2,0.0005,0.15,75.0,-288.27915444956716,38.72170299053471,3.1061439464715597,3.8765956813144538,0.0,674.6606334017124,1.3092937022447586,False
0.16,0.006,0.05,40.0,-288.38981331630504,38.86918660887805,3.0959744442332835,3.8706185888004656,0.0,678.6860283162023,1.2350862473249435,False
0.2,0.001,0.1,100.0,-288.56831980985265,38.68737904624386,3.1165792428171546,3.8767916021332627,0.0,676.5360548386743,1.306975856423378,False
0.2,0.002,0.05,75.0,-288.99183717948597,38.68877896579118,3.123668679107988,3.87926016164789,0.0,676.0227998546579,1.3341262638568878,False
0.16,0.001,0.2,75.0,-289.1595717712386,38.9214576540663,3.101280772026732,3.8791005602422275,0.0,675.1604669083172,1.1634832918643951,False
0.16,0.002,0.1,100.0,-289.2617029013844,38.8451105918071,3.1111386757256545,3.8758357477316703,0.0,680.4754493713044,1.2053337544202805,False
0.08,0.006,0.05,75.0,-289.47820990143316,39.313633354101185,3.033491248990844,3.857174742385622,0.0,698.3147595117334,1.0009724795818329,False
0.16,0.001,0.15,150.0,-289.7222982452649,38.85006685304391,3.117172220927683,3.8799005737134395,0.0,680.1053603857526,1.2073944956064224,False
0.06,0.006,0.1,75.0,-289.78885525335056,39.483820337182294,2.9968326467933455,3.851218731016085,0.0,706.2237160590885,0.9301189929246902,False
0.2,0.002,0.1,40.0,-290.00567503974855,38.749875039042486,3.133424777431506,3.8889172523227504,0.0,670.9720390667208,1.3343566358089447,False
0.1,0.004,0.25,40.0,-290.0650016934004,39.319757173030744,3.063553651855598,3.874232831514613,0.0,679.4799817237217,0.9945722222328186,False
0.2,0.0005,0.15,40.0,-290.3354019142472,38.78053485530206,3.1325074173780347,3.8927550696830973,0.0,669.2560204949987,1.3127049505710602,False
0.16,0.0005,0.2,150.0,-290.64748354073055,38.932005693138514,3.1239851132838687,3.8898519917149676,0.0,673.6732822124177,1.1676039099693298,False
0.12,0.004,0.2,40.0,-291.1097633203117,39.19500505774257,3.101933320078988,3.886341806252166,0.0,674.1279793158801,1.0688158124685287,False
0.2,0.001,0.05,150.0,-291.2491150081877,38.70123141482742,3.155924627201892,3.895151905530473,0.0,674.2280491565762,1.3289335817098618,False
0.2,0.001,0.1,75.0,-291.35584691866956,38.77027068862179,3.1532145018096234,3.8988484551926605,0.0,668.7307674456824,1.3029804676771164,False
0.1,0.004,0.05,100.0,-291.66574213447007,39.19044792953913,3.0946152271757716,3.8792233285788225,0.0,689.8148235148965,1.0637595653533936,False
0.08,0.004,0.1,100.0,-291.7899710308322,39.337871219979746,3.068217087041594,3.8738874027609875,0.0,695.5807264997275,0.995237410068512,False
0.06,0.004,0.15,100.0,-292.35156330568014,39.5145461791364,3.0369028879362547,3.869872804566481,0.0,702.7492400634001,0.9250603765249252,False
0.2,0.0005,0.1,150.0,-292.5875584787931,38.77691097502367,3.171177903023608,3.9075700489301632,0.0,667.7152804220532,1.3107835501432419,False
0.16,0.004,0.1,40.0,-292.842581080879,38.987908277342335,3.1568623497403623,3.9054113320030255,0.0,667.17413180109,1.209200918674469,False
0.16,0.0005,0.2,100.0,-293.22610482150156,39.02277287588396,3.1552094947398306,3.9103634079574467,0.0,665.5844579514887,1.160632684826851,False
0.12,0.001,0.25,100.0,-293.6721872696196,39.24980789460048,3.1371581690889085,3.9067025645093034,0.0,669.6514962611436,1.0319919288158417,False
0.12,0.002,0.1,150.0,-293.88936494087335,39.083552535853215,3.146472141512655,3.9006792572054367,0.0,683.0115588793601,1.118965208530426,False
0.1,0.002,0.15,150.0,-293.9010339835159,39.21201970125064,3.126987099909321,3.8961026169433337,0.0,687.2926379618584,1.0530983060598373,False
0.16,0.001,0.2,40.0,-293.9121962316966,39.05735084944981,3.1608956419242964,3.916079645294313,0.0,662.7752894771656,1.1594838052988052,False
0.1,0.002,0.25,75.0,-294.10610960118186,39.391496049930716,3.1254268533880354,3.9041560443335492,0.0,671.8612731901721,0.9702631682157516,False
0.08,0.002,0.2,150.0,-294.1540510616011,39.36364533090123,3.1039139365834356,3.8920104969297045,0.0,692.516769571937,0.986017644405365,False
0.16,0.0005,0.2,75.0,-294.7568266514771,39.070047145932286,3.1731501668361988,3.9222835113633554,0.0,661.4188917127394,1.1512191891670227,False
0.12,0.002,0.2,75.0,-294.8166466445607,39.257430032357185,3.156809735760987,3.9136360000053414,0.0,667.4844167414558,1.045113429427147,False
0.06,0.002,0.25,150.0,-294.81960724747324,39.54457428387063,3.076322354113623,3.8891544714518225,0.0,698.9764630691061,0.9173614978790283,False
0.2,0.0005,0.1,100.0,-295.1206775597125,38.85778355864865,3.2021069217760543,3.927598983063668,0.0,660.3478012501146,1.2943680435419083,False
0.12,0.002,0.25,40.0,-295.206768611258,39.329500178848946,3.1498879952906425,3.9192676785439255,0.0,663.2624919145601,1.0240822434425354,False
0.16,0.001,0.15,100.0,-295.36242108991394,39.03440172195228,3.190555497902002,3.9246245925631893,0.0,662.7489187648607,1.1622830927371979,False
0.2,0.001,0.1,40.0,-295.8826904789135,38.88918536070111,3.2096670668669454,3.933855032126123,0.0,657.6764416565711,1.30564683675766,False
0.16,0.002,0.1,75.0,-296.02483149126704,39.03741432045197,3.201925002798101,3.9286077156718933,0.0,661.8852953907335,1.1847159266471863,False
0.08,0.006,0.2,40.0,-296.33336939866103,39.612453318463096,3.1281623633722373,3.9130066471338507,0.0,669.8977713963686,0.9277951419353485,False
0.06,0.006,0.25,40.0,-296.4258876204231,39.81171780912233,3.0888959274136285,3.905072750350479,0.0,675.6536911913208,0.8553750216960907,False
0.1,0.006,0.15,40.0,-296.4871318107751,39.446553555204396,3.15872323565278,3.9205412257291723,0.0,665.6899748583091,0.9994217157363892,False
0.2,0.0005,0.1,75.0,-296.6022422950364,38.899471820266335,3.219663359148985,3.939083264042881,0.0,656.5722513378132,1.2917812913656235,False
0.2,0.001,0.05,100.0,-296.609739983248,38.86380901773685,3.225695676528701,3.937425329573615,0.0,658.8619393925765,1.2882461994886398,False
0.12,0.006,0.1,40.0,-296.7604647376997,39.3049241845072,3.1831061737369253,3.9273952466110504,0.0,662.520979079316,1.0701463669538498,False
0.16,0.002,0.15,40.0,-297.0812696077327,39.10527217133703,3.20780044886393,3.9386101275894667,0.0,656.6307045585045,1.174679771065712,False
0.16,0.0005,0.2,40.0,-297.23479053356857,39.138185869132144,3.2019205420699217,3.94126947668586,0.0,655.4040125056326,1.149895504117012,False
0.12,0.001,0.25,75.0,-297.23694500774286,39.36147621626616,3.1793690930638507,3.9341878791497593,0.0,659.8717615635887,1.0094452053308487,False
0.08,0.002,0.25,100.0,-297.680861198994,39.5872246007417,3.1536323363689305,3.9226481159338813,0.0,671.4921222976627,0.9165153056383133,False
0.1,0.002,0.2,100.0,-297.7099242944925,39.42144416116158,3.181066739247604,3.928695089708177,0.0,667.3427765420165,0.9831569194793701,False
0.12,0.002,0.15,100.0,-297.84253718111165,39.27959515244041,3.2023137612912604,3.9342349786273303,0.0,664.2759194642276,1.0513245463371277,False
0.1,0.001,0.25,150.0,-297.99092287129315,39.42570410022179,3.1825919710838284,3.932231808105511,0.0,667.4638149292932,0.9785374850034714,False
0.16,0.002,0.05,100.0,-298.24064186463715,39.050226990642514,3.233075532396848,3.9435721242396125,0.0,660.009501646753,1.1845309883356094,False
0.12,0.004,0.05,75.0,-298.266481639328,39.28211929509994,3.2076325796482466,3.9363734365598257,0.0,663.9053946455824,1.0790915936231613,False
0.12,0.001,0.2,150.0,-298.27092381100846,39.28454467828756,3.206365461495879,3.9383414961832623,0.0,664.0179410851997,1.0525265485048294,False
0.2,0.002,0.05,40.0,-298.35667248149946,38.927523207664386,3.2448268049053657,3.951521995109397,0.0,653.2580256736255,1.3150700777769089,False
0.1,0.004,0.1,75.0,-298.3859086508142,39.426580645784014,3.1901411107105258,3.93236120940949,0.0,666.6870732121315,1.0110964179039001,False
0.08,0.004,0.15,75.0,-298.7356383902482,39.59698309637177,3.168743666290272,3.9285003063898722,0.0,670.2484019005788,0.9417895823717117,False
0.16,0.001,0.15,75.0,-298.7667488490815,39.13035875760776,3.231118327853991,3.950851329864423,0.0,653.9912093151652,1.1499349921941757,False
0.16,0.001,0.1,150.0,-298.8160005487617,39.055061009050696,3.2402685387588654,3.9482031133417848,0.0,659.5760733763705,1.1830321103334427,False
0.2,0.0005,0.1,40.0,-298.9574708596248,38.95911109620923,3.2472911495782792,3.9570590385671913,0.0,651.1628923724638,1.2955970913171768,False
0.12,0.0005,0.25,150.0,-299.157315107499,39.37650029286532,3.2071983622764595,3.948028221031088,0.0,657.8027085395352,0.9993628561496735,False
0.06,0.004,0.2,75.0,-299.4949385504701,39.80269352454751,3.142236565723588,3.925413134094129,0.0,674.8969624302626,0.8710782378911972,False
0.2,0.001,0.05,75.0,-299.814175959519,38.94793267820279,3.2644065785504446,3.962012811416832,0.0,651.0675859162147,1.289090782403946,False
0.16,0.0005,0.15,150.0,-300.30646344380807,39.14004836989104,3.2526187018262265,3.961722743040953,0.0,652.6639585439407,1.14984592795372,False
0.2,0.0005,0.05,150.0,-301.07395548686367,38.954037787828916,3.2814327748722847,3.9707567699221116,0.0,650.1430961869119,1.2864741757512093,False
0.08,0.004,0.25,40.0,-302.2078267626555,39.784404277320654,3.199096753411419,3.957944469816871,0.0,654.7306856293426,0.8922443985939026,False
0.06,0.006,0.05,75.0,-302.29035841870444,39.83210850258737,3.1808271298072763,3.9442919310773097,0.0,671.7441537955601,0.884258508682251,False
0.1,0.004,0.2,40.0,-302.3247417849707,39.603093678699324,3.229931360067731,3.9649343110430366,0.0,651.2701214143017,0.9689794033765793,False
0.12,0.0005,0.25,100.0,-302.3581921048118,39.483622151335375,3.240825567180962,3.9724756009462454,0.0,648.9190666332215,0.9948887974023819,False
0.12,0.004,0.15,40.0,-302.43146018504456,39.44809430992489,3.2529504061653283,3.970375068944956,0.0,649.1148223401833,1.0435672849416733,False
0.16,0.004,0.05,40.0,-302.59003502085454,39.196417651501,3.2827844654071248,3.977947970665784,0.0,646.729189103673,1.1837061494588852,False
0.12,0.001,0.25,40.0,-303.1375183185911,39.523498534186174,3.245121958950961,3.978614450161832,0.0,646.0210508557502,0.9903868287801743,False
0.16,0.0005,0.15,100.0,-303.4079610381434,39.23321653664728,3.286588195988437,3.98548836678946,0.0,644.474102574386,1.1346815079450607,False
0.08,0.004,0.05,100.0,-303.5627388454802,39.641919089334884,3.233647996023813,3.9617968600456335,0.0,665.3662214414642,0.9544351398944855,False
0.2,0.0005,0.05,100.0,-304.0220993195266,39.03633761362167,3.31475653586455,3.9933168742691962,0.0,642.7429323875804,1.2702560648322105,False
0.12,0.002,0.05,150.0,-304.24758129342104,39.32686488042107,3.2843560499272924,3.9780454711594277,0.0,658.8612248267164,1.0853072106838226,False
0.12,0.0005,0.25,75.0,-304.2531450587304,39.53960016403726,3.260220637826649,3.986689990053714,0.0,644.3376623856311,0.9850210249423981,False
0.16,0.001,0.15,40.0,-304.31150467874613,39.26881456272825,3.294079633162596,3.992623613423943,0.0,641.5696242164486,1.1441726982593536,False
0.2,0.001,0.05,40.0,-304.95111738496576,39.06833532394238,3.3236052006250203,4.0006264126497,0.0,640.034697460942,1.289074257016182,False
0.1,0.002,0.1,150.0,-305.1170760626936,39.48273165136258,3.278022129611623,3.9795663143602575,0.0,660.451463732592,1.0173358917236328,False
0.06,0.004,0.1,100.0,-305.182075738484,39.86198033287865,3.2204346610006414,3.964796858842058,0.0,668.4586685442628,0.8819499760866165,False
0.16,0.0005,0.15,75.0,-305.2188878715667,39.28149432722748,3.305934668884123,3.999119998901837,0.0,640.2664481670745,1.1275942102074623,False
0.1,0.001,0.25,100.0,-305.38583222619343,39.66415500226356,3.2668752812212065,3.9884590567715907,0.0,646.6086945673451,0.9376305639743805,False
0.12,0.001,0.2,100.0,-305.44380382946446,39.50439069070808,3.288863362887394,3.993076470703058,0.0,644.3139791448775,1.0066674798727036,False
0.16,0.001,0.1,100.0,-305.51475424850787,39.24356009087037,3.319040330127237,3.999399871313777,0.0,642.1719154312977,1.1412452459335327,False
0.2,0.0005,0.05,75.0,-305.72373689917583,39.07862063949234,3.3334631017671237,4.0061180740080475,0.0,638.9548165746965,1.2731700390577316,False
0.16,0.002,0.05,75.0,-306.0593561605754,39.24597544134198,3.3273400258987227,4.002656140406411,0.0,641.5932419031524,1.1633307188749313,False
0.08,0.002,0.15,150.0,-306.37475874159867,39.66806933300349,3.2705564845490955,3.9823989535361237,0.0,662.3912564390412,0.9479416161775589,False
0.12,0.002,0.15,75.0,-306.5810296045076,39.510906434156794,3.3074781662737722,4.000077198605339,0.0,642.6521652204192,1.0243712067604065,False
0.1,0.002,0.2,75.0,-306.89068909845986,39.67516002041739,3.290766786184021,3.997714434758396,0.0,643.921941909226,0.9502294063568115,False
0.08,0.002,0.25,75.0,-307.29341444793783,39.86819609166979,3.2683288445793464,3.994556048953182,0.0,646.2028686717131,0.8734138309955597,False
0.12,0.0005,0.25,40.0,-307.31316328221243,39.62117414919788,3.291390253406395,4.009331186931549,0.0,637.7110918312392,0.9765953123569489,False
0.1,0.002,0.25,40.0,-307.37904135413027,39.752794037409586,3.2806832591229504,4.003756585771801,0.0,639.9045383749544,0.9263243526220322,False
0.12,0.002,0.2,40.0,-307.5463305829446,39.58716304542431,3.305907831762253,4.009339493505136,0.0,637.6205660604246,1.0048113465309143,False
0.16,0.002,0.1,40.0,-307.66449591782487,39.31635616554689,3.3393214568122316,4.016097478272239,0.0,635.9435542085339,1.1559811756014824,False
0.16,0.0005,0.15,40.0,-308.10856990398315,39.35109066352284,3.336598299732927,4.02057017810964,0.0,634.2084179297963,1.1310767829418182,False
0.06,0.002,0.2,150.0,-308.2419242668831,39.89328425429192,3.2616953432304836,3.987427799993768,0.0,664.7855474685566,0.8766793608665466,False
0.2,0.0005,0.05,40.0,-308.3924878522091,39.139035728123325,3.3624628683196347,4.025926114642959,0.0,633.5422512797813,1.2776212319731712,False
0.12,0.006,0.05,40.0,-308.54154718587415,39.55791315599649,3.329965104961218,4.013961947629103,0.0,638.1739595378167,1.0400068312883377,False
0.16,0.001,0.05,150.0,-308.94725868394085,39.262591813345715,3.363900781867821,4.022495947592676,0.0,639.4790895673359,1.1599282324314117,False
0.1,0.006,0.1,40.0,-309.33112268216354,39.72931277253299,3.3203222599337017,4.014602730646252,0.0,638.5170901393453,0.9670187830924988,False
0.16,0.001,0.1,75.0,-309.4982157963982,39.3414869566907,3.3623102903759707,4.029085199779834,0.0,633.3704993085994,1.1358633264899254,False
0.12,0.002,0.1,100.0,-309.5882787691637,39.53083910370317,3.347992113512301,4.020288261471761,0.0,639.9896603402449,1.027358040213585,False
0.12,0.001,0.2,75.0,-309.76511448696976,39.61923544471809,3.3343922792624827,4.025157948011612,0.0,634.3855810011373,0.9857286959886551,False
0.1,0.001,0.25,75.0,-309.8715332608933,39.78951147058997,3.31322936046805,4.021611497339296,0.0,636.1673492374757,0.9147296100854874,False
0.12,0.001,0.15,150.0,-310.20646261159095,39.53616262394924,3.354631864561407,4.02534309357886,0.0,639.5259790990949,1.0262823551893234,False
0.08,0.006,0.15,40.0,-310.42267224293744,39.933511926525384,3.3073947815052716,4.015624011855098,0.0,639.2279201136407,0.8926206231117249,False
0.1,0.002,0.15,100.0,-310.55215248269246,39.70245153241981,3.341709120098435,4.022372791805486,0.0,640.2287758414896,0.9571000933647156,False
0.1,0.004,0.05,75.0,-310.9746650267386,39.70539709738004,3.346839213303373,4.024510001819366,0.0,639.8769649768074,0.9757531881332397,False
0.1,0.001,0.2,150.0,-311.0188217448189,39.70715271005078,3.3452588158689607,4.026718662559739,0.0,639.9879190551437,0.9573933780193329,False
0.16,0.0005,0.1,150.0,-311.0817462163807,39.3504343637347,3.382673762345713,4.040002783745961,0.0,632.17557052747,1.1341562196612358,False
0.12,0.0005,0.2,150.0,-311.78775803301636,39.63326489270367,3.360988655072658,4.039335606181328,0.0,632.5514295319663,0.9860181510448456,False
0.08,0.002,0.2,100.0,-311.82448828946906,39.90627776786799,3.332466959517886,4.025033231555395,0.0,640.7772100972397,0.8850402235984802,False
0.06,0.006,0.2,40.0,-312.0074994510999,40.18375851620741,3.2897855885317204,4.017486061891529,0.0,640.5466404895415,0.8173703104257584,False
0.08,0.001,0.25,150.0,-312.0421053675225,39.90896046447389,3.3320108021640795,4.028201354604152,0.0,641.1200289312728,0.8824311196804047,False
0.1,0.0005,0.25,150.0,-312.172482791232,39.807305081056136,3.343797658220712,4.037883938894959,0.0,633.8218721146623,0.9088002443313599,False
0.08,0.004,0.1,75.0,-312.58333917167124,39.912662879572785,3.3422040306475926,4.02923074064616,0.0,640.0719754301535,0.9039407819509506,False
